product_id,forecast_mean_30,forecast_total_30,forecast_min_30,forecast_max_30,recent_mean_56,recent_std_56,recent_total_56,recent_mean_28,forecast_vs_recent_pct,forecast_change_abs,forecast_change_direction,forecast_change_severity
P00030,10.659674890447604,319.79024671342813,10.659674890447604,10.659674890447604,10.232142857142858,2.9969139971800174,573,9.642857142857142,0.10544776641678866,1.016817747590462,Forecast Increase,Normal
P00031,82.00069590216232,2460.0208770648696,62.63990669000872,93.52931158094796,74.125,9.994657663881329,4151,77.14285714285714,0.06297198391691902,4.8578387593051815,Forecast Increase,Normal
P00032,4.813089160112952,144.39267480338856,4.813089160112952,4.813089160112952,5.482142857142857,1.8190014386377584,307,4.964285714285714,-0.03045685983336222,-0.15119655417276245,Forecast Decrease,Normal
P00033,9.833333333333334,295.0,8.0,11.0,11.0,2.9787123514578013,616,9.75,0.008547008547008609,0.08333333333333393,Forecast Increase,Normal
P00034,250.77966068022167,7523.38982040665,250.77966068022167,250.77966068022167,265.0357142857143,67.55037562259182,14842,248.96428571428572,0.007291708369847433,1.8153749659359448,Forecast Increase,Normal
P00035,190.0,5700.0,190.0,190.0,154.73214285714286,34.55824652087258,8665,163.82142857142858,0.15979943318072806,26.178571428571416,Forecast Increase,Normal
P00036,59.0,1770.0,59.0,59.0,83.75,18.2450491416663,4690,80.96428571428571,-0.2712836347595941,-21.964285714285708,Forecast Decrease,Moderate
P00037,6.25395874576186,187.6187623728558,4.601162527530267,7.291378521980224,6.142857142857143,0.9030971241147961,344,6.214285714285714,0.006384165984667133,0.03967303147614576,Forecast Increase,Normal
P00038,13.755834407542068,412.67503222626203,11.580435067830766,15.312456440825695,15.107142857142858,3.845557396309629,846,13.678571428571429,0.005648468436495797,0.07726297897063894,Forecast Increase,Normal
P00039,530.0,15900.0,530.0,530.0,162.14285714285714,229.86821746948272,9080,152.64285714285714,2.472157229761348,377.3571428571429,Forecast Increase,Critical
P00040,11.27756468703951,338.3269406111853,11.27756468703951,11.27756468703951,12.107142857142858,3.2900874341991764,678,11.25,0.002450194403511969,0.02756468703950965,Forecast Increase,Normal
P00041,29.156034447960767,874.681033438823,29.156034447960767,29.156034447960767,31.464285714285715,7.903886928051823,1762,28.571428571428573,0.020461205678626797,0.5846058765321942,Forecast Increase,Normal
P00042,156.91166269196876,4707.349880759063,136.67830868815477,169.22462873308945,147.44642857142858,13.00198536288297,8257,152.78571428571428,0.027004804903021377,4.12594840625448,Forecast Increase,Normal
P00043,6.473367680575323,194.2010304172597,6.473367680575323,6.473367680575323,6.607142857142857,2.5275109670012683,370,5.892857142857143,0.0985108791279335,0.5805105377181796,Forecast Increase,Normal
P00044,349.4399253483861,10483.197760451583,297.6117443898055,381.22220085818486,359.82142857142856,53.88307446950028,20150,354.7142857142857,-0.014869320403261084,-5.274360365899611,Forecast Decrease,Normal
P00045,15.068561636437087,452.0568490931126,11.308688038095609,17.32115646760736,13.714285714285714,2.051290376273483,768,13.785714285714286,0.09305628450838967,1.2828473507228004,Forecast Increase,Normal
P00046,371.69533722574323,11150.860116772297,324.5713773395412,399.2253686107176,349.32142857142856,31.36767713476993,19562,357.5,0.03970723699508596,14.19533722574323,Forecast Increase,Normal
P00047,29.202811528772376,876.0843458631713,29.202811528772376,29.202811528772376,28.821428571428573,6.534126199791765,1614,27.857142857142858,0.04830605487900834,1.345668671629518,Forecast Increase,Normal
P00048,48.63686340861198,1459.1059022583595,41.01534158323152,53.62604657209639,45.732142857142854,5.428849104313233,2561,47.107142857142854,0.0324732186816797,1.5297205514691257,Forecast Increase,Normal
P00049,47.666666666666664,1430.0,39.0,54.0,45.464285714285715,6.655043981042527,2546,47.67857142857143,-0.0002496878901374206,-0.011904761904766303,Forecast Decrease,Normal
P00050,22.113689861585193,663.4106958475558,19.36619460833531,23.867792782939937,23.410714285714285,6.154899853595684,1311,20.928571428571427,0.05662681932488986,1.1851184330137663,Forecast Increase,Normal
P00051,132.0203062255422,3960.6091867662667,113.92043338085216,142.91603756253443,129.51785714285714,20.29687935837211,7253,126.89285714285714,0.0404077045638002,5.127449082685075,Forecast Increase,Normal
P00052,185.4443293208148,5563.329879624444,156.22425014117647,204.08510815734763,170.16071428571428,21.427065964432835,9529,176.82142857142858,0.048766152490974365,8.622900749386218,Forecast Increase,Normal
P00053,19.315668641703734,579.470059251112,16.676322183487187,20.889032278852067,20.428571428571427,2.808151400069853,1144,19.357142857142858,-0.0021425793953790706,-0.04147421543912344,Forecast Decrease,Normal
P00054,24.631283131281098,738.9384939384329,20.82691365648349,26.77066158251067,24.428571428571427,4.0535378166693885,1368,24.0,0.026303463803379074,0.6312831312810978,Forecast Increase,Normal
P00055,249.73307365057195,7491.992209517159,218.3415794507598,268.31964372654954,231.23214285714286,21.528831468883396,12949,236.71428571428572,0.054997897135789744,13.01878793628623,Forecast Increase,Normal
P00056,68.70679704046402,2061.203911213921,59.7402084603956,74.46954290172192,68.48214285714286,8.831742485188034,3835,67.32142857142857,0.020578417577184486,1.3853684690354555,Forecast Increase,Normal
P00057,15.372831137008433,461.184934110253,13.452865142541883,16.53021270683018,16.035714285714285,4.242487630942642,898,14.321428571428571,0.07341464298313248,1.0514025655798616,Forecast Increase,Normal
P00058,25.01126090887059,750.3378272661176,21.342437615370255,27.580491061361894,25.964285714285715,6.695899113268132,1454,24.0,0.04213587120294123,1.0112609088705895,Forecast Increase,Normal
P00059,12.833333333333334,385.0,10.0,14.0,13.357142857142858,3.4081643762565808,748,12.428571428571429,0.032567049808429144,0.4047619047619051,Forecast Increase,Normal
P00060,2.7857142857142856,83.57142857142857,2.7857142857142856,2.7857142857142856,2.6964285714285716,0.6583627863431821,151,2.7857142857142856,0.0,0.0,Stable,Normal
P00061,22.29484784313754,668.8454352941262,22.29484784313754,22.29484784313754,23.607142857142858,4.967818513112246,1322,22.75,-0.020006688213734542,-0.4551521568624608,Forecast Decrease,Normal
P00062,2.1333333333333333,64.0,2.0,3.0,2.0714285714285716,0.32232918561015217,116,2.107142857142857,0.012429378531073402,0.026190476190476097,Forecast Increase,Normal
P00063,314.4718372380877,9434.15511714263,268.4452088174988,342.7563845038005,306.98214285714283,43.71207075705898,17191,302.75,0.03871787692184207,11.721837238087687,Forecast Increase,Normal
P00064,25.0,750.0,25.0,25.0,26.660714285714285,5.759661561125037,1493,26.928571428571427,-0.07161803713527846,-1.928571428571427,Forecast Decrease,Normal
P00065,14.04130129709376,421.2390389128128,14.04130129709376,14.04130129709376,13.553571428571429,3.092040472845445,759,13.392857142857142,0.04841716351633413,0.6484441542366177,Forecast Increase,Normal
P00066,167.86517505970957,5035.955251791287,145.8992454342026,180.2404240604268,161.69642857142858,12.71065357429407,9055,166.0,0.011235994335599827,1.8651750597095713,Forecast Increase,Normal
P00067,15.049886063722433,451.496581911673,15.049886063722433,15.049886063722433,16.196428571428573,4.024559345080892,907,14.607142857142858,0.030310048372195836,0.4427432065795749,Forecast Increase,Normal
P00068,107.57254296363986,3227.176288909196,94.46009638285229,116.3962932783213,106.96428571428571,14.370378986226923,5990,101.75,0.05722400947066203,5.822542963639862,Forecast Increase,Normal
P00069,24.728445427807667,741.85336283423,17.866177636169358,28.86053114653166,25.821428571428573,6.592301688973402,1446,23.75,0.04119770222348073,0.9784454278076673,Forecast Increase,Normal
P00070,298.10714285714283,8943.214285714284,298.10714285714283,298.10714285714283,298.2857142857143,73.94831469853284,16704,298.10714285714283,0.0,0.0,Stable,Normal
P00071,0.0,0.0,0.0,0.0,70.0,95.74663535507752,3920,70.53571428571429,-1.0,-70.53571428571429,Forecast Decrease,Critical
P00072,19.952769737896496,598.5830921368948,17.47074177291203,21.54128382702189,20.357142857142858,4.970562695157711,1140,18.357142857142858,0.08692130867918652,1.5956268807536382,Forecast Increase,Normal
P00073,25.760778446679147,772.8233534003745,25.760778446679147,25.760778446679147,26.035714285714285,8.022614141434055,1458,22.678571428571427,0.13590834095593096,3.08220701810772,Forecast Increase,Normal
P00074,376.66346861975705,11299.904058592712,326.59406722858125,408.6865639327108,372.0,60.179730806975215,20832,363.9642857142857,0.03489128852450175,12.699182905471332,Forecast Increase,Normal
P00075,84.44380917441094,2533.3142752323283,84.44380917441094,84.44380917441094,85.98214285714286,132.30192619657765,4815,75.60714285714286,0.1168760778854541,8.836666317268083,Forecast Increase,Normal
P00076,366.2363379915726,10987.090139747179,313.3378029252807,400.3096859457614,344.67857142857144,39.63382721540098,19302,361.0,0.014505091389397816,5.236337991572611,Forecast Increase,Normal
P00077,262.80092470638095,7884.027741191429,222.4626056748632,288.7785102737566,238.875,31.97730018736303,13377,247.71428571428572,0.060903386934640494,15.086638992095232,Forecast Increase,Normal
P00078,34.61652374716315,1038.4957124148946,28.7332579868284,38.6655158894769,38.25,9.3871285182521,2142,35.142857142857146,-0.014976966544138095,-0.526333395693996,Forecast Decrease,Normal
P00079,6.0,180.0,6.0,6.0,5.928571428571429,0.7098563966719634,332,5.75,0.043478260869565216,0.25,Forecast Increase,Normal
P00080,19.277818398654105,578.3345519596231,19.277818398654105,19.277818398654105,17.928571428571427,4.894736107129941,1004,17.392857142857142,0.1083755958158418,1.8849612557969628,Forecast Increase,Normal
P00081,119.98537185916243,3599.561155774873,102.14052701311178,130.68886453791677,121.60714285714286,17.041850701278754,6810,121.28571428571429,-0.010721315648837517,-1.3003424265518646,Forecast Decrease,Normal
P00082,104.50262596412357,3135.078778923707,77.71914134732572,120.73590628820044,97.21428571428571,13.65112620823816,5444,101.53571428571429,0.029220375306176466,2.966911678409275,Forecast Increase,Normal
P00083,13.733333333333333,412.0,12.0,15.0,13.089285714285714,1.3787581462947098,733,13.071428571428571,0.050637522768670264,0.6619047619047613,Forecast Increase,Normal
P00084,26.99869117248967,809.9607351746902,19.53901987113237,31.463926218630775,28.535714285714285,7.019360980276523,1598,26.714285714285715,0.010646193622607983,0.28440545820395613,Forecast Increase,Normal
P00085,3.0683070817905578,92.04921245371673,3.0683070817905578,3.0683070817905578,3.25,0.6941312425025846,182,3.0,0.02276902726351926,0.06830708179055778,Forecast Increase,Normal
P00086,18.93467556043047,568.0402668129141,16.588126471635046,20.577746995590093,18.0,1.560885529551619,1008,17.714285714285715,0.06889297518559101,1.220389846144755,Forecast Increase,Normal
P00087,71.0,2130.0,71.0,71.0,20.107142857142858,32.33949376757244,1126,15.107142857142858,3.6997635933806143,55.89285714285714,Forecast Increase,Critical
P00088,67.87361828879487,2036.2085486638464,51.08268175810824,79.34925941844133,62.660714285714285,8.801398206513007,3509,65.0,0.04420951213530574,2.873618288794873,Forecast Increase,Normal
P00089,114.51530491558158,3435.4591474674476,99.84421688929622,122.9344114880592,120.08928571428571,16.168742893411565,6725,115.92857142857143,-0.012190838682598827,-1.4132665129898498,Forecast Decrease,Normal
P00090,163.66928899437826,4910.078669831348,127.35547741783373,186.25245594008143,152.35714285714286,20.990412158826295,8532,159.25,0.02775063732733603,4.419288994378263,Forecast Increase,Normal
P00091,10.945037092664075,328.35111277992223,9.135882034540654,12.178001956752723,12.285714285714286,3.200649284778925,688,11.178571428571429,-0.020891250496504515,-0.23353433590735406,Forecast Decrease,Normal
P00092,0.0,0.0,0.0,0.0,68.07142857142857,89.66074587381789,3812,50.67857142857143,-1.0,-50.67857142857143,Forecast Decrease,Critical
P00093,110.90984487489315,3327.2953462467945,94.4199247375099,119.89882273663746,103.92857142857143,12.288734150146917,5820,108.39285714285714,0.02322097413410491,2.5169877320360143,Forecast Increase,Normal
P00094,110.68518332126091,3320.5554996378273,83.21641144333051,127.59937293894974,101.83928571428571,14.872521074682783,5703,107.89285714285714,0.025880547168257377,2.792326178403769,Forecast Increase,Normal
P00095,498.07280427864026,14942.184128359208,437.4871112553325,536.652459816128,471.51785714285717,39.92037122774585,26405,485.10714285714283,0.026727418081567256,12.96566142149743,Forecast Increase,Normal
P00096,274.7806213502985,8243.418640508955,236.78189937654628,296.7641302351025,269.25,21.56280467505437,15078,276.07142857142856,-0.004675627709138714,-1.2908072211300805,Forecast Decrease,Normal
P00097,116.68207887245958,3500.4623661737874,90.13458487856724,131.3668987136133,109.98214285714286,16.369029594637855,6159,113.5,0.028035937202287087,3.1820788724595843,Forecast Increase,Normal
P00098,17.593990516608088,527.8197154982427,15.214897852246644,19.07646980759353,17.732142857142858,1.601034568118905,993,17.678571428571427,-0.004784374818128289,-0.08458091196333939,Forecast Decrease,Normal
P00099,25.250412694534706,757.5123808360412,18.61366082755379,29.46250439022032,25.767857142857142,6.811730714339442,1443,24.0,0.05210052893894609,1.250412694534706,Forecast Increase,Normal
P00100,1.9634511600979463,58.90353480293839,1.9634511600979463,1.9634511600979463,2.125,0.7400859900898495,119,1.9285714285714286,0.018085786717453617,0.03487973152651769,Forecast Increase,Normal
P00101,23.67985003953847,710.3955011861541,23.67985003953847,23.67985003953847,25.696428571428573,6.935861073519913,1439,22.821428571428573,0.037614712217648005,0.8584214681098956,Forecast Increase,Normal
P00102,434.5340693499656,13036.022080498968,369.5684897395501,473.3910628164264,402.07142857142856,55.733736198548115,22516,418.10714285714283,0.03928879660024236,16.42692649282276,Forecast Increase,Normal
P00103,4.5,135.0,4.5,4.5,4.357142857142857,1.0518999508002205,244,4.5,0.0,0.0,Stable,Normal
P00104,95.03099421145686,2850.929826343706,80.94949234753105,103.18249247220837,88.53571428571429,10.565749615387686,4958,91.89285714285714,0.03414995644026122,3.1381370685997183,Forecast Increase,Normal
P00105,397.4854908833852,11924.564726501556,341.02591826082875,431.061551456314,381.01785714285717,56.296775645253,21337,372.92857142857144,0.06584885507898723,24.556919454813738,Forecast Increase,Normal
P00106,17.25,517.5,17.25,17.25,17.910714285714285,5.205859585695144,1003,17.25,0.0,0.0,Stable,Normal
P00107,2.425385218315232,72.76155654945696,2.425385218315232,2.425385218315232,2.392857142857143,0.6231466025837646,134,2.392857142857143,0.013593822579499974,0.03252807545808922,Forecast Increase,Normal
P00108,230.47144336328313,6914.143300898494,195.69307386788856,249.84487001716064,217.85714285714286,28.32180565085277,12200,227.92857142857142,0.01115644220807395,2.5428719347117124,Forecast Increase,Normal
P00109,13.613191877586592,408.3957563275978,9.849162432967915,15.856784616637285,14.767857142857142,3.7850955142437357,827,13.571428571428571,0.003077296243222611,0.04176330615802115,Forecast Increase,Normal
P00110,18.6882545720378,560.647637161134,18.6882545720378,18.6882545720378,20.035714285714285,5.761831418802646,1122,18.607142857142858,0.004359170858077465,0.0811117148949414,Forecast Increase,Normal
P00111,21.78001656953702,653.4004970861106,16.45779112535332,24.650405620034373,20.910714285714285,3.140797731406846,1171,21.035714285714285,0.0353827910815561,0.7443022838227336,Forecast Increase,Normal
P00112,28.202803802904736,846.0841140871421,20.866362904474347,32.574952134073456,29.517857142857142,7.446759078902763,1653,27.142857142857142,0.03905066642280608,1.0599466600475935,Forecast Increase,Normal
P00113,108.71428571428572,3261.4285714285716,108.71428571428572,108.71428571428572,106.83928571428571,21.838895065051656,5983,108.71428571428571,1.30717454673343e-16,1.4210854715202004e-14,Forecast Increase,Normal
P00114,147.89449971346627,4436.834991403988,129.55543772932617,158.1353646557852,145.98214285714286,19.60472213192856,8175,140.78571428571428,0.05049365600635614,7.108785427751997,Forecast Increase,Normal
P00115,185.6467893603534,5569.403680810602,140.1026868422814,214.26852612555516,167.73214285714286,24.410497794952935,9393,178.42857142857142,0.040454383925119256,7.218217931781993,Forecast Increase,Normal
P00116,105.0,3150.0,105.0,105.0,139.73214285714286,32.19909150125969,7825,129.14285714285714,-0.18694690265486724,-24.14285714285714,Forecast Decrease,Normal
P00117,78.62184161231303,2358.655248369391,67.05886686185768,85.11076853943354,78.51785714285714,10.70427454368083,4397,77.82142857142857,0.010285252475798534,0.8004130408844645,Forecast Increase,Normal
P00118,27.971454107235118,839.1436232170536,20.66476048398953,32.46120550165443,29.232142857142858,7.70357902991395,1637,26.892857142857142,0.04010719123849047,1.0785969643779758,Forecast Increase,Normal
P00119,232.96787189009356,6989.036156702807,205.30600971646268,248.86449531560405,226.01785714285714,30.647847957329468,12657,216.96428571428572,0.07376138484322954,16.00358617580784,Forecast Increase,Normal
P00120,228.2726870545604,6848.1806116368125,196.7698581081557,249.6572362441634,215.07142857142858,25.91795246041361,12044,221.42857142857142,0.03090890927865996,6.844115625988991,Forecast Increase,Normal
P00121,242.92173461249462,7287.652038374838,207.9180096707027,264.44480073737816,239.64285714285714,34.76174939181313,13420,235.57142857142858,0.03120202685716327,7.350306041066034,Forecast Increase,Normal
P00122,66.39578914337045,1991.8736743011136,57.75021787169354,71.29331245755522,67.55357142857143,8.42058007688121,3783,65.82142857142857,0.008726042330099115,0.574360571941881,Forecast Increase,Normal
P00123,16.680351917549153,500.41055752647463,12.270143008696923,19.387008195417238,16.035714285714285,2.026768908334694,898,16.071428571428573,0.037888563758613866,0.6089233461205801,Forecast Increase,Normal
P00124,22.71187857808531,681.3563573425594,22.71187857808531,22.71187857808531,21.303571428571427,7.750471288560793,1193,19.5,0.16471172195309292,3.2118785780853116,Forecast Increase,Normal
P00125,22.0,660.0,22.0,22.0,22.803571428571427,5.77272471622809,1277,20.607142857142858,0.0675909878682842,1.3928571428571423,Forecast Increase,Normal
P00126,31.8118971786566,954.3569153596981,23.9651309764221,36.70028953127438,28.625,3.89667690591495,1603,29.392857142857142,0.08230026853266686,2.4190400357994584,Forecast Increase,Normal
P00127,261.19858419457717,7835.957525837315,225.98750853941303,284.3600382835482,248.41071428571428,37.05856631957496,13911,245.35714285714286,0.06456482641166819,15.841441337434304,Forecast Increase,Normal
P00128,99.34941879561771,2980.482563868531,87.09950107994126,108.36558390704496,102.44642857142857,14.390552005152102,5737,98.92857142857143,0.004254052807688009,0.420847367046278,Forecast Increase,Normal
P00129,18.385372194334707,551.5611658300412,18.385372194334707,18.385372194334707,20.589285714285715,6.638117985514446,1153,18.357142857142858,0.0015377849053925616,0.02822933719184917,Forecast Increase,Normal
P00130,67.70435247088031,2031.130574126409,58.71691475284864,72.1328317272347,65.25,5.828612808612982,3654,67.39285714285714,0.004622082238817577,0.31149532802317026,Forecast Increase,Normal
P00131,12.54576101894992,376.3728305684976,9.131986536064492,14.661655560465114,12.107142857142858,1.9228631249786339,678,12.142857142857142,0.03318031920764048,0.4029038760927772,Forecast Increase,Normal
P00132,11.40934411759453,342.2803235278359,11.409344117594529,11.409344117594529,11.660714285714286,3.9371276364850076,653,10.321428571428571,0.10540358232749779,1.0879155461659593,Forecast Increase,Normal
P00133,19.015826397288027,570.4747919186408,16.00465524979463,20.69562873872254,19.160714285714285,4.857147631777638,1073,17.357142857142858,0.09556201465856942,1.6586835401451694,Forecast Increase,Normal
P00134,23.606749941713154,708.2024982513947,20.51915282161797,25.678705327335628,23.339285714285715,2.306329517687322,1307,22.785714285714285,0.03603291280245823,0.8210356559988696,Forecast Increase,Normal
P00135,126.21050144871275,3786.3150434613826,109.41918173185496,137.54352214789688,133.41071428571428,18.346936118465813,7471,128.57142857142858,-0.018362766510012056,-2.360927122715836,Forecast Decrease,Normal
P00136,24.581188638537693,737.4356591561308,21.551417262869528,26.399454094779152,23.875,2.1239970895374674,1337,23.714285714285715,0.036556147408215924,0.8669029242519777,Forecast Increase,Normal
P00137,254.38851912496952,7631.655573749085,214.1369665459033,275.4842977192933,242.41071428571428,25.4034906590086,13575,248.46428571428572,0.023843400244235494,5.924233410683797,Forecast Increase,Normal
P00138,301.1681915281545,9035.045745844636,252.68804824041283,329.1904140203044,269.64285714285717,36.269911683191246,15100,284.9642857142857,0.056862935554371025,16.2039058138688,Forecast Increase,Normal
P00139,23.226166239752924,696.7849871925878,23.226166239752928,23.226166239752928,23.303571428571427,4.891252462238139,1305,22.535714285714285,0.03063812157382236,0.6904519540386396,Forecast Increase,Normal
P00140,72.48399026771658,2174.5197080314974,63.82794798410597,78.78718077003226,70.69642857142857,9.125229048895445,3959,68.89285714285714,0.05212634914259425,3.5911331248594394,Forecast Increase,Normal
P00141,107.55565332417261,3226.669599725178,92.45453796140876,116.20795762694452,105.17857142857143,14.799394512008856,5890,102.53571428571429,0.04895795648792508,5.019939038458318,Forecast Increase,Normal
P00142,15.79996524632576,473.9989573897728,13.6800380203154,17.10281354728238,15.535714285714286,1.4518237523171356,870,15.392857142857142,0.026447858229979804,0.4071081034686177,Forecast Increase,Normal
P00143,130.26009531483606,3907.8028594450816,109.92595022670211,142.59597525035204,125.96428571428571,12.851550010109197,7054,128.92857142857142,0.010327609090141316,1.3315238862646481,Forecast Increase,Normal
P00144,2.0,60.0,2.0,2.0,2.0714285714285716,0.25987009741882117,116,2.0,0.0,0.0,Stable,Normal
P00145,20.133693183571356,604.0107955071406,14.920547567288768,23.352947527316644,18.946428571428573,2.7197569601120466,1061,19.214285714285715,0.04785020286244972,0.9194074692856411,Forecast Increase,Normal
P00146,14.91137546508899,447.3412639526697,10.843645817174032,17.475591321904073,15.625,4.136588405481458,875,14.571428571428571,0.02332968878061692,0.33994689366041797,Forecast Increase,Normal
P00147,154.83498810849707,4645.049643254913,114.94341755934391,180.9513186926059,143.08928571428572,22.1780208853182,8013,149.67857142857142,0.034449932483397366,5.1564166799256554,Forecast Increase,Normal
P00148,295.7337461858744,8872.012385576232,258.53353097677194,318.2481546096832,277.17857142857144,21.36786639526078,15522,283.0357142857143,0.04486370892170136,12.698031900160117,Forecast Increase,Normal
P00149,14.602721786090637,438.0816535827191,14.602721786090637,14.602721786090637,16.535714285714285,5.880520340966394,926,15.071428571428571,-0.031099028411047773,-0.4687067853379343,Forecast Decrease,Normal
P00150,26.285024780088847,788.5507434026654,19.631828058427917,30.43210204187413,24.125,3.4274957728241287,1351,24.857142857142858,0.057443525635758184,1.4278819229459891,Forecast Increase,Normal
P00151,67.51932731818023,2025.579819545407,57.61581058488002,74.27101832114825,68.80357142857143,10.10206035304796,3853,67.60714285714286,-0.0012989091869802648,-0.08781553896263006,Forecast Decrease,Normal
P00152,18.246879214317502,547.406376429525,15.986227204256908,19.70836616883863,19.142857142857142,4.633587149296953,1072,17.428571428571427,0.046952086067397765,0.8183077857460752,Forecast Increase,Normal
P00153,33.240781851030555,997.2234555309166,28.06178505055596,36.7513818351524,35.32142857142857,9.04354544886652,1978,32.142857142857146,0.03415765758761716,1.0979247081734087,Forecast Increase,Normal
