product_id,demand_class,behavioral_class,model,validation_window,mae,rmse,wape,mape,bias
P00007,Stable,Continuous,SeasonalNaive7,3,1.4,1.9321835661585918,0.0611353711790393,0.05970967088396531,-0.034934497816593885
P00007,Stable,Continuous,SES,1,1.972639716753009,2.9812568908233743,0.09104491000398503,0.08757706340290196,-0.01182749621362164
P00007,Stable,Continuous,SES,2,8.328726680461052,9.786251575710672,0.2754815881078628,0.25798035481369536,-0.12576956316706286
P00007,Stable,Continuous,SES,3,1.525854407617829,1.976403665490767,0.06663119683920651,0.06574718619475185,-0.012568389269320404
P00007,Stable,Continuous,HoltWinters7,1,1.9451077691969296,3.6046478976817276,0.08977420473216598,0.07930472834557728,-0.08733424546838864
P00007,Stable,Continuous,HoltWinters7,2,8.628088065174852,8.87292445648773,0.28538328771250887,0.30543766964983515,-0.0013482588163658562
P00007,Stable,Continuous,HoltWinters7,3,1.007338437113821,1.2703088994870646,0.043988578039904844,0.042363809520017136,-0.021778073131475312
P00008,Stable,Continuous,Naive,1,15.066666666666666,18.604658914727068,0.0742200328407225,0.07627246661260915,0.029556650246305417
P00008,Stable,Continuous,Naive,2,37.03333333333333,40.428950023467095,0.1517966935373685,0.1584060375903925,0.037026916245388716
P00008,Stable,Continuous,Naive,3,13.733333333333333,17.789510017610564,0.06202950918398073,0.06536178986429514,0.02981029810298103
P00008,Stable,Continuous,RollingMean28,1,14.811904761904763,17.744844513343054,0.0729650480882008,0.07210990097710832,-0.010731878958479884
P00008,Stable,Continuous,RollingMean28,2,42.5952380952381,55.92384885492324,0.17459449963890464,0.15663891684267026,-0.16264907383912722
P00008,Stable,Continuous,RollingMean28,3,19.442857142857147,24.190619140934963,0.08781778293973419,0.09344472249528527,0.0798167505484579
P00008,Stable,Continuous,SeasonalNaive7,1,13.766666666666667,20.889391246914464,0.067816091954023,0.06499816070260607,-0.03661740558292283
P00008,Stable,Continuous,SeasonalNaive7,2,41.63333333333333,53.37196517523658,0.17065172837819373,0.16006761939071784,-0.1023363847520153
P00008,Stable,Continuous,SeasonalNaive7,3,13.1,15.289429899988642,0.05916892502258356,0.059658346319484086,-0.031466425775368866
P00008,Stable,Continuous,SES,1,14.7640782497641,17.671116604523938,0.07272944950622709,0.07212934593228702,-0.007197900228874372
P00008,Stable,Continuous,SES,2,35.01296054267083,45.380597097581536,0.1435153458505431,0.1323514572622482,-0.09224845591479376
P00008,Stable,Continuous,SES,3,14.241534133924647,17.67127543999663,0.06432490575395053,0.06410309678932409,-0.028339373695979664
P00008,Stable,Continuous,HoltWinters7,1,14.417427589840061,21.479616004935,0.07102181078738946,0.06812758100123524,-0.0462027836458557
P00008,Stable,Continuous,HoltWinters7,2,34.405805775588085,37.12121171515704,0.14102666665769129,0.1414081650813526,-0.0074488614747084195
P00008,Stable,Continuous,HoltWinters7,3,9.210041695684263,10.98575260354392,0.04159910431655042,0.04165645264114126,-0.022579290038257482
P00009,Trending,Continuous,Naive,1,41.833333333333336,46.19920634238933,0.23091076356945722,0.24569900326608843,0.23091076356945722
P00009,Trending,Continuous,Naive,2,37.03333333333333,42.607119905793525,0.19033750214151104,0.18001885649204158,-0.18793900976529038
P00009,Trending,Continuous,Naive,3,25.366666666666667,31.604324598594626,0.12260351216368616,0.13483167779065655,0.09714838086031899
P00009,Trending,Continuous,RollingMean28,1,17.138095238095236,19.79484918916456,0.09459850177421474,0.09513545863093173,-0.0151136811670391
P00009,Trending,Continuous,RollingMean28,2,22.04285714285714,25.42036217140051,0.11329205315842286,0.11096477326836274,-0.0666071122641278
P00009,Trending,Continuous,RollingMean28,3,21.97619047619048,27.295803420191568,0.10621648369352577,0.10379767214090543,-0.059241869778360864
P00009,Trending,Continuous,SES,1,17.116381119612964,19.75242979613205,0.09447864463447818,0.09518742688216052,-0.013315824070990606
P00009,Trending,Continuous,SES,2,22.88459852894207,26.26010018834114,0.11761828950972453,0.11463538636617174,-0.07471880542281845
P00009,Trending,Continuous,SES,3,22.09111861803441,27.426025789464095,0.10677196045449208,0.10423490862173998,-0.0606305616807766
P00009,Trending,Continuous,Holt,1,17.199611751217237,19.960062546686913,0.09493805934434538,0.09492297585790693,-0.02089739263198855
P00009,Trending,Continuous,Holt,2,22.856530621466227,26.23203179817241,0.11747403094808752,0.11451155228797798,-0.07444176304358388
P00009,Trending,Continuous,Holt,3,21.710081596072737,26.984345196849645,0.10493031220914809,0.10282273449837569,-0.05571137891238286
P00009,Trending,Continuous,HoltWinters7,1,11.707526193857607,14.827130101982624,0.06462295967170713,0.06293614321980068,-0.033369866922085184
P00009,Trending,Continuous,HoltWinters7,2,15.516111531068924,18.149255116879566,0.07974701831969637,0.07797892192157466,-0.05593067754045973
P00009,Trending,Continuous,HoltWinters7,3,16.448248317232483,21.19464453862345,0.07949854189092549,0.07660300715259485,-0.0503958807472628
P00010,Intermittent,Intermittent,Naive,1,123.03333333333333,174.97056895375292,1.0,1.0,-1.0
P00010,Intermittent,Intermittent,Naive,2,166.33333333333334,187.67418575819104,2.156439066551426,0.12978571136256714,1.8910976663785652
P00010,Intermittent,Intermittent,Naive,3,94.66666666666667,156.9887469427878,1.0,1.0,-1.0
P00010,Intermittent,Intermittent,RollingMean28,1,123.03333333333335,142.0018707359766,1.0000000000000002,0.775687008870056,-0.5564500522506485
P00010,Intermittent,Intermittent,RollingMean28,2,126.80476190476192,127.11321718449737,1.6439683911594025,0.5154171874451706,0.6099209778985057
P00010,Intermittent,Intermittent,RollingMean28,3,114.27619047619048,127.00474809004174,1.207142857142857,0.7130581247031992,-0.22321428571428575
P00010,Intermittent,Intermittent,Croston,1,123.03333333333335,131.19278239462724,1.0000000000000002,0.6654447596107061,-0.3384602530310878
P00010,Intermittent,Intermittent,Croston,2,116.92201271331196,120.18118867625947,1.515842861451754,0.6118309717211772,0.2896071536293851
P00010,Intermittent,Intermittent,Croston,3,117.82635169435116,125.47831539080276,1.2446445601515967,0.6611093916569512,-0.0825828994315125
P00010,Intermittent,Intermittent,SeasonalNaive7,1,123.03333333333333,174.97056895375292,1.0,1.0,-1.0
P00010,Intermittent,Intermittent,SeasonalNaive7,2,168.93333333333334,201.34977857781053,2.1901469317199656,0.5209086108962397,1.1495246326707
P00010,Intermittent,Intermittent,SeasonalNaive7,3,139.7,189.82123168918696,1.4757042253521127,0.6535160462016552,0.15809859154929579
P00011,Volatile,Continuous,Naive,1,2.2666666666666666,3.265986323710904,0.2125,0.20002328589285107,-0.0625
P00011,Volatile,Continuous,Naive,2,9.433333333333334,10.470593743113776,0.6786570743405276,0.900690456058103,0.6546762589928058
P00011,Volatile,Continuous,Naive,3,1.8666666666666667,2.3664319132398464,0.18181818181818182,0.20266417678182383,0.07142857142857142
P00011,Volatile,Continuous,RollingMean28,1,2.280952380952381,3.3163683932470307,0.21383928571428573,0.19716564405229,-0.08258928571428564
P00011,Volatile,Continuous,RollingMean28,2,4.438095238095238,6.025025757135786,0.31928742720109626,0.2868679109806484,-0.22147995889003091
P00011,Volatile,Continuous,RollingMean28,3,3.21904761904762,3.6236069338277237,0.31354359925788505,0.36163411829378217,0.2766697588126161
P00011,Volatile,Continuous,SeasonalNaive7,1,2.7333333333333334,3.9072582032246945,0.25625,0.2518605830562352,-0.0375
P00011,Volatile,Continuous,SeasonalNaive7,2,5.733333333333333,7.211102550927978,0.41247002398081534,0.44381029066131367,-0.09112709832134293
P00011,Volatile,Continuous,SeasonalNaive7,3,2.2666666666666666,2.816617356570348,0.22077922077922077,0.22392850069320655,-0.01948051948051948
P00011,Volatile,Continuous,SES,1,2.2701138133429053,3.2769319850644028,0.2128231700008974,0.1993337361527711,-0.06734755001346066
P00011,Volatile,Continuous,SES,2,4.151804252743235,5.44388430194056,0.2986909534347651,0.296928191585812,-0.12065207130565064
P00011,Volatile,Continuous,SES,3,1.7155244151763795,2.2500495536121106,0.16709653394575125,0.1750007357485112,-0.0021796679335812524
P00012,Trending,Continuous,Naive,1,35.8,42.07770589437278,0.10748598879103283,0.11409012254930341,0.05984787830264211
P00012,Trending,Continuous,Naive,2,54.06666666666667,62.366657758773634,0.12951133823059727,0.12931714939316358,-0.0011178537208559566
P00012,Trending,Continuous,Naive,3,31.666666666666668,41.112042031502156,0.08181191870478816,0.08285753948899673,-0.0001722356183258698
P00012,Trending,Continuous,RollingMean28,1,30.488095238095237,37.2454341355498,0.0915375157268672,0.09163851334179336,-0.01124471005375734
P00012,Trending,Continuous,RollingMean28,2,81.06428571428569,101.43846992276703,0.19418145731623848,0.1773776272546329,-0.19163776976776015
P00012,Trending,Continuous,RollingMean28,3,39.809523809523824,48.68432258238913,0.10284926922887656,0.10913423128487283,0.0673687318537474
P00012,Trending,Continuous,SES,1,30.72629365960099,37.05705371010859,0.09225268312530321,0.09335604706672168,-0.0005171990772171241
P00012,Trending,Continuous,SES,2,71.55240652069236,92.81508327347134,0.17139669399718707,0.15509467412134537,-0.16466107030708746
P00012,Trending,Continuous,SES,3,31.555926851977606,42.24911301276792,0.08152581859794421,0.08052015583748284,-0.02515359470332079
P00012,Trending,Continuous,Holt,1,30.711674559699553,37.05872185605184,0.092208790711668,0.09325063580097903,-0.0011755852817456251
P00012,Trending,Continuous,Holt,2,71.98258180512192,93.21402788213778,0.1724271362307296,0.15608908737804908,-0.1659491230990157
P00012,Trending,Continuous,Holt,3,31.535696393076886,42.21440606999883,0.08147355251397749,0.08049891912300236,-0.024761599073570263
P00012,Trending,Continuous,HoltWinters7,1,27.208350046674443,37.44331037857066,0.08169040246199293,0.08006136306784138,-0.016180723243020653
P00012,Trending,Continuous,HoltWinters7,2,56.39776944419041,73.85437969016148,0.13509526375963848,0.12354287482467805,-0.11352584486998912
P00012,Trending,Continuous,HoltWinters7,3,25.702813549786356,33.882394802996316,0.06640409976692996,0.06440864076943596,-0.024818932616869217
P00013,Trending,Continuous,Naive,1,42.46666666666667,51.3634111016782,0.181120272959909,0.2036212133461202,0.172874609041797
P00013,Trending,Continuous,Naive,2,38.96666666666667,51.09305236526782,0.1320754716981132,0.1249806940368336,-0.05773358942492374
P00013,Trending,Continuous,Naive,3,22.9,27.14958563219704,0.08478341355053684,0.08615774397991777,0.0033320992225101815
P00013,Trending,Continuous,RollingMean28,1,25.385714285714297,32.100234968517185,0.1082700353385597,0.11354006698622339,-0.025295503472927448
P00013,Trending,Continuous,RollingMean28,2,61.05952380952382,76.27556279433038,0.20695805155188277,0.18862507125449182,-0.20045354035863583
P00013,Trending,Continuous,RollingMean28,3,29.14761904761906,34.69102689369076,0.10791417640732713,0.11526896988658361,0.0800232718040938
P00013,Trending,Continuous,SES,1,24.009778039214765,32.04190415669541,0.10240166920336123,0.11306456280955196,0.023912433725237707
P00013,Trending,Continuous,SES,2,54.60418098844767,70.39288089678733,0.18507800583588638,0.16748746606893733,-0.17398110801794014
P00013,Trending,Continuous,SES,3,22.92207237332523,29.542801958919668,0.08486513281497678,0.08240224065961091,-0.04325350388733655
P00013,Trending,Continuous,Holt,1,23.988968577981286,32.0009817251394,0.10231291688078456,0.11286542925331866,0.022893923811711684
P00013,Trending,Continuous,Holt,2,54.709116598292226,70.48858636597816,0.18543367957843937,0.16782790637596096,-0.17442570019613135
P00013,Trending,Continuous,Holt,3,22.903545517679657,29.51539660606879,0.08479654023576326,0.08235270099985591,-0.04299628171528585
P00013,Trending,Continuous,HoltWinters7,1,16.96183165820785,24.356749035096982,0.07234218790819383,0.07701623238508061,0.01800750962220476
P00013,Trending,Continuous,HoltWinters7,2,42.81978774592265,57.05104958704027,0.1451354233846661,0.13056986258045175,-0.12762662999038557
P00013,Trending,Continuous,HoltWinters7,3,18.423539469628427,22.28459062506308,0.06821006838070502,0.06570691549337145,-0.0437856727413662
P00014,Volatile,Continuous,Naive,1,0.7666666666666667,0.983192080250175,0.19658119658119658,0.23111111111111113,0.02564102564102564
P00014,Volatile,Continuous,Naive,2,1.7,1.9748417658131499,0.3248407643312102,0.39619047619047615,0.1464968152866242
P00014,Volatile,Continuous,Naive,3,0.6,0.816496580927726,0.15517241379310345,0.18,0.034482758620689655
P00014,Volatile,Continuous,RollingMean28,1,0.9285714285714287,1.1017533953737957,0.23809523809523814,0.23650793650793653,-0.13003663003663007
P00014,Volatile,Continuous,RollingMean28,2,1.638095238095238,2.2603315330844245,0.3130118289353958,0.2662585034013606,-0.2561419472247497
P00014,Volatile,Continuous,RollingMean28,3,1.2047619047619043,1.449255027955543,0.3115763546798028,0.37773809523809504,0.3115763546798028
P00014,Volatile,Continuous,SeasonalNaive7,1,1.0333333333333334,1.3291601358251257,0.26495726495726496,0.24555555555555558,-0.19658119658119658
P00014,Volatile,Continuous,SeasonalNaive7,2,1.7333333333333334,2.3380903889000244,0.33121019108280253,0.3067063492063492,-0.16560509554140126
P00014,Volatile,Continuous,SeasonalNaive7,3,0.6666666666666666,0.8944271909999159,0.1724137931034483,0.18555555555555553,0.034482758620689655
P00014,Volatile,Continuous,SES,1,0.9441902394116842,1.1299107553741097,0.24210006138761134,0.23702856353594504,-0.1450547173830298
P00014,Volatile,Continuous,SES,2,1.5151018167196872,2.007224111242882,0.28950990128401666,0.2670243466545478,-0.16177011950273595
P00014,Volatile,Continuous,SES,3,0.6026185018043118,0.815250620477231,0.15584961253559787,0.18030112770749582,0.03245116239320629
P00015,Volatile,Continuous,Naive,1,3.3333333333333335,4.58257569495584,0.1519756838905775,0.1409695177609595,-0.08814589665653495
P00015,Volatile,Continuous,Naive,2,8.0,10.092901796146966,0.26490066225165565,0.294051754139408,-0.006622516556291391
P00015,Volatile,Continuous,Naive,3,4.3,5.186520991955976,0.18722786647314948,0.17374251526787757,-0.17271407837445574
P00015,Volatile,Continuous,RollingMean28,1,3.1809523809523816,4.170515229430479,0.1450282240555797,0.14379172590249525,-0.016500217108119775
P00015,Volatile,Continuous,RollingMean28,2,9.733333333333333,13.00256384974389,0.32229580573951433,0.278878056630492,-0.271523178807947
P00015,Volatile,Continuous,RollingMean28,3,7.069047619047617,7.819014630752289,0.30779597760729827,0.3376403652055348,0.30779597760729827
P00015,Volatile,Continuous,SeasonalNaive7,1,4.8,6.0553007081949835,0.2188449848024316,0.2136815264899868,-0.04559270516717325
P00015,Volatile,Continuous,SeasonalNaive7,2,9.5,12.684636376341263,0.31456953642384106,0.289517187614435,-0.2130242825607064
P00015,Volatile,Continuous,SeasonalNaive7,3,3.9,5.141335753803026,0.16981132075471697,0.177103256258672,0.047895500725689405
P00015,Volatile,Continuous,SES,1,3.1175503714638495,4.209886879783525,0.14213755492996274,0.13873942113844753,-0.030953562736204466
P00015,Volatile,Continuous,SES,2,9.339178612022431,12.404729349929108,0.309244324901405,0.2734529673312371,-0.23889447671267353
P00015,Volatile,Continuous,SES,3,2.8376421861933654,3.6410469964713448,0.12355481217097382,0.13786643159584638,0.06297212882061379
P00016,Trending,Continuous,Naive,1,3.6,4.08248290463863,0.20930232558139536,0.22177609685349622,0.16279069767441862
P00016,Trending,Continuous,Naive,2,7.4,8.091147425839345,0.2991913746630728,0.3650994641425685,0.1320754716981132
P00016,Trending,Continuous,Naive,3,2.7,3.5355339059327378,0.1361344537815126,0.1503531978912013,0.1092436974789916
P00016,Trending,Continuous,RollingMean28,1,2.085714285714286,3.0104127680458714,0.12126245847176079,0.1142843979697142,-0.02823920265780725
